observation_time,place_id,confirmed_count,recovered_count,death_count
2020-03-25 00:00:00 +0000 UTC,115,51,,
2020-03-25 00:00:00 +0000 UTC,117,,1,
2020-03-25 00:00:00 +0000 UTC,118,1564,,9
2020-03-25 00:00:00 +0000 UTC,119,1333,,
2020-03-25 00:00:00 +0000 UTC,120,31,,
2020-03-25 00:00:00 +0000 UTC,121,537,,
2020-03-25 00:00:00 +0000 UTC,125,1173,,28
2020-03-25 00:00:00 +0000 UTC,126,1654,,6
2020-03-25 00:00:00 +0000 UTC,127,265,16,
2020-03-25 00:00:00 +0000 UTC,128,392,,10
2020-03-25 00:00:00 +0000 UTC,131,790,31,58
2020-03-25 00:00:00 +0000 UTC,132,2995,,43
2020-03-25 00:00:00 +0000 UTC,133,188,,
2020-03-25 00:00:00 +0000 UTC,134,36,,
2020-03-25 00:00:00 +0000 UTC,135,221,,
2020-03-25 00:00:00 +0000 UTC,136,225,7,6
2020-03-25 00:00:00 +0000 UTC,137,900,29,2
2020-03-25 00:00:00 +0000 UTC,138,99,9,
2020-03-25 00:00:00 +0000 UTC,149,,,8
2020-03-25 00:00:00 +0000 UTC,150,1142,22,3
2020-03-25 00:00:00 +0000 UTC,151,172,,
2020-03-25 00:00:00 +0000 UTC,157,145,,5
2020-03-25 00:00:00 +0000 UTC,159,226,,10
2020-03-25 00:00:00 +0000 UTC,161,132,38,
2020-03-25 00:00:00 +0000 UTC,162,26,,
2020-03-25 00:00:00 +0000 UTC,164,1051,7,14
2020-03-25 00:00:00 +0000 UTC,165,173,2,5
2020-03-25 00:00:00 +0000 UTC,168,176,,
2020-03-25 00:00:00 +0000 UTC,169,528,10,5
2020-03-25 00:00:00 +0000 UTC,173,709,12,
2020-03-25 00:00:00 +0000 UTC,181,3,,
2020-03-25 00:00:00 +0000 UTC,182,86,29,
2020-03-25 00:00:00 +0000 UTC,187,75,2,1
2020-03-25 00:00:00 +0000 UTC,188,470,8,4
2020-03-25 00:00:00 +0000 UTC,189,201,,
2020-03-25 00:00:00 +0000 UTC,190,480,,9
2020-03-25 00:00:00 +0000 UTC,191,384,,4
2020-03-25 00:00:00 +0000 UTC,192,216,,
2020-03-25 00:00:00 +0000 UTC,193,23,,
2020-03-25 00:00:00 +0000 UTC,213,129,,
2020-03-25 00:00:00 +0000 UTC,224,358,,2
2020-03-25 00:00:00 +0000 UTC,242,242,4,
2020-03-25 00:00:00 +0000 UTC,243,,8,
2020-03-25 00:00:00 +0000 UTC,245,,7,5
2020-03-25 00:00:00 +0000 UTC,249,149,,
2020-03-25 00:00:00 +0000 UTC,250,37,,3
2020-03-25 00:00:00 +0000 UTC,274,146,17,
2020-03-25 00:00:00 +0000 UTC,275,132,,
2020-03-25 00:00:00 +0000 UTC,276,11,,
2020-03-25 00:00:00 +0000 UTC,278,109,,
2020-03-25 00:00:00 +0000 UTC,328,146,10,
2020-03-25 00:00:00 +0000 UTC,329,46,,
2020-03-25 00:00:00 +0000 UTC,332,443,,8
2020-03-25 00:00:00 +0000 UTC,392,32,,
2020-03-25 00:00:00 +0000 UTC,394,36,,
2020-03-25 00:00:00 +0000 UTC,396,48,,
2020-03-25 00:00:00 +0000 UTC,397,80,3,
2020-03-25 00:00:00 +0000 UTC,398,26,,
2020-03-25 00:00:00 +0000 UTC,399,111,,
2020-03-25 00:00:00 +0000 UTC,400,2433,26,59
2020-03-25 00:00:00 +0000 UTC,454,57,,
2020-03-25 00:00:00 +0000 UTC,457,81,,
2020-03-25 00:00:00 +0000 UTC,459,8,,
2020-03-25 00:00:00 +0000 UTC,461,35,,
2020-03-25 00:00:00 +0000 UTC,466,17,,
2020-03-25 00:00:00 +0000 UTC,467,28,1,
2020-03-25 00:00:00 +0000 UTC,471,28,,
2020-03-25 00:00:00 +0000 UTC,472,189,,
2020-03-25 00:00:00 +0000 UTC,473,93,,4
2020-03-25 00:00:00 +0000 UTC,478,60,,1
2020-03-25 00:00:00 +0000 UTC,479,91,,
2020-03-25 00:00:00 +0000 UTC,483,24,4,
2020-03-25 00:00:00 +0000 UTC,486,41,,
2020-03-25 00:00:00 +0000 UTC,489,8,,
2020-03-25 00:00:00 +0000 UTC,494,5,,
2020-03-25 00:00:00 +0000 UTC,499,60,,
2020-03-25 00:00:00 +0000 UTC,501,68,,
2020-03-25 00:00:00 +0000 UTC,502,73,,
2020-03-25 00:00:00 +0000 UTC,504,6,,
2020-03-25 00:00:00 +0000 UTC,516,52,,
2020-03-25 00:00:00 +0000 UTC,518,44,,
2020-03-25 00:00:00 +0000 UTC,519,48,,
2020-03-25 00:00:00 +0000 UTC,521,12,,
2020-03-25 00:00:00 +0000 UTC,522,11,,
2020-03-25 00:00:00 +0000 UTC,524,14,,
2020-03-25 00:00:00 +0000 UTC,525,7,,
2020-03-25 00:00:00 +0000 UTC,527,9,,
2020-03-25 00:00:00 +0000 UTC,528,5,,
2020-03-25 00:00:00 +0000 UTC,530,19,,
2020-03-25 00:00:00 +0000 UTC,531,8,,
2020-03-25 00:00:00 +0000 UTC,533,4,,
2020-03-25 00:00:00 +0000 UTC,534,3,,
2020-03-25 00:00:00 +0000 UTC,535,7,,1
2020-03-25 00:00:00 +0000 UTC,542,4,,
2020-03-25 00:00:00 +0000 UTC,543,14,,
2020-03-25 00:00:00 +0000 UTC,544,7,,
2020-03-25 00:00:00 +0000 UTC,546,5,,
2020-03-25 00:00:00 +0000 UTC,547,5,,
2020-03-25 00:00:00 +0000 UTC,553,65778,361,942
2020-03-25 00:00:00 +0000 UTC,559,66,,
2020-03-25 00:00:00 +0000 UTC,562,2,,
2020-03-25 00:00:00 +0000 UTC,563,3,,
2020-03-25 00:00:00 +0000 UTC,566,2,,
2020-03-25 00:00:00 +0000 UTC,567,2,,
2020-03-25 00:00:00 +0000 UTC,568,2,,
2020-03-25 00:00:00 +0000 UTC,570,,183,
2020-03-26 00:00:00 +0000 UTC,1,,61201,3169
2020-03-26 00:00:00 +0000 UTC,2,1448,,
2020-03-26 00:00:00 +0000 UTC,3,1275,,
2020-03-26 00:00:00 +0000 UTC,8,640,,
2020-03-26 00:00:00 +0000 UTC,9,771,,
2020-03-26 00:00:00 +0000 UTC,11,566,406,
2020-03-26 00:00:00 +0000 UTC,12,451,331,
2020-03-26 00:00:00 +0000 UTC,13,328,,
2020-03-26 00:00:00 +0000 UTC,14,,469,
2020-03-26 00:00:00 +0000 UTC,15,253,242,
2020-03-26 00:00:00 +0000 UTC,18,178,,
2020-03-26 00:00:00 +0000 UTC,20,128,,
2020-03-26 00:00:00 +0000 UTC,21,135,,
2020-03-26 00:00:00 +0000 UTC,22,151,,
2020-03-26 00:00:00 +0000 UTC,24,,121,
2020-03-26 00:00:00 +0000 UTC,25,95,,
2020-03-26 00:00:00 +0000 UTC,26,89,,
2020-03-26 00:00:00 +0000 UTC,29,683,172,
2020-03-26 00:00:00 +0000 UTC,30,1045,88,
2020-03-26 00:00:00 +0000 UTC,31,1387,359,47
2020-03-26 00:00:00 +0000 UTC,32,453,110,
2020-03-26 00:00:00 +0000 UTC,33,9241,4144,131
2020-03-26 00:00:00 +0000 UTC,35,43938,5673,267
2020-03-26 00:00:00 +0000 UTC,36,2031,215,23
2020-03-26 00:00:00 +0000 UTC,37,252,,
2020-03-26 00:00:00 +0000 UTC,38,31,,
2020-03-26 00:00:00 +0000 UTC,39,153,20,
2020-03-26 00:00:00 +0000 UTC,40,29155,4948,1696
2020-03-26 00:00:00 +0000 UTC,41,1219,,
2020-03-26 00:00:00 +0000 UTC,42,520,149,3
2020-03-26 00:00:00 +0000 UTC,43,493,,1
2020-03-26 00:00:00 +0000 UTC,44,727,45,20
2020-03-26 00:00:00 +0000 UTC,45,235,,
2020-03-26 00:00:00 +0000 UTC,46,858,,13
2020-03-26 00:00:00 +0000 UTC,47,80589,10361,8215
2020-03-26 00:00:00 +0000 UTC,48,707,28,45
2020-03-26 00:00:00 +0000 UTC,49,840,38,
2020-03-26 00:00:00 +0000 UTC,50,11658,,578
2020-03-26 00:00:00 +0000 UTC,54,6235,675,220
2020-03-26 00:00:00 +0000 UTC,56,725,,14
2020-03-26 00:00:00 +0000 UTC,58,958,,5
2020-03-26 00:00:00 +0000 UTC,60,57786,7015,4365
2020-03-26 00:00:00 +0000 UTC,61,106,7,
2020-03-26 00:00:00 +0000 UTC,62,2840,,77
2020-03-26 00:00:00 +0000 UTC,68,1243,1222,
2020-03-26 00:00:00 +0000 UTC,73,,597,
2020-03-26 00:00:00 +0000 UTC,77,495,102,24
2020-03-26 00:00:00 +0000 UTC,79,29406,10457,2234
2020-03-26 00:00:00 +0000 UTC,83,2693,68,8
2020-03-26 00:00:00 +0000 UTC,84,368,23,
2020-03-26 00:00:00 +0000 UTC,87,382,105,36
2020-03-26 00:00:00 +0000 UTC,89,109,23,
2020-03-26 00:00:00 +0000 UTC,90,94,,4
2020-03-26 00:00:00 +0000 UTC,91,458,204,
2020-03-26 00:00:00 +0000 UTC,92,208,49,
2020-03-26 00:00:00 +0000 UTC,93,6909,112,49
2020-03-26 00:00:00 +0000 UTC,94,367,29,25
2020-03-26 00:00:00 +0000 UTC,95,495,,3
2020-03-26 00:00:00 +0000 UTC,96,11811,,191
2020-03-26 00:00:00 +0000 UTC,97,1201,,9
2020-03-26 00:00:00 +0000 UTC,98,2985,6,77
2020-03-26 00:00:00 +0000 UTC,99,79,11,
2020-03-26 00:00:00 +0000 UTC,100,892,,26
2020-03-26 00:00:00 +0000 UTC,101,201,3,
2020-03-26 00:00:00 +0000 UTC,102,3369,,
2020-03-26 00:00:00 +0000 UTC,103,1029,94,23
2020-03-26 00:00:00 +0000 UTC,104,1877,,41
2020-03-26 00:00:00 +0000 UTC,105,538,,
2020-03-26 00:00:00 +0000 UTC,106,7431,,434
2020-03-26 00:00:00 +0000 UTC,108,122,15,3
2020-03-26 00:00:00 +0000 UTC,109,1632,,8
2020-03-26 00:00:00 +0000 UTC,111,802,82,
2020-03-26 00:00:00 +0000 UTC,112,299,,
2020-03-26 00:00:00 +0000 UTC,113,475,,6
2020-03-26 00:00:00 +0000 UTC,114,283,27,
2020-03-26 00:00:00 +0000 UTC,115,65,,
2020-03-26 00:00:00 +0000 UTC,117,231,,2
2020-03-26 00:00:00 +0000 UTC,118,1819,,19
2020-03-26 00:00:00 +0000 UTC,119,1453,,9
2020-03-26 00:00:00 +0000 UTC,120,33,,
2020-03-26 00:00:00 +0000 UTC,121,549,43,
2020-03-26 00:00:00 +0000 UTC,125,1403,,34
2020-03-26 00:00:00 +0000 UTC,126,1925,,9
2020-03-26 00:00:00 +0000 UTC,127,290,18,1
2020-03-26 00:00:00 +0000 UTC,128,488,,
2020-03-26 00:00:00 +0000 UTC,131,893,35,78
2020-03-26 00:00:00 +0000 UTC,132,3544,43,60
2020-03-26 00:00:00 +0000 UTC,133,224,,3
2020-03-26 00:00:00 +0000 UTC,134,47,,
2020-03-26 00:00:00 +0000 UTC,135,244,,
2020-03-26 00:00:00 +0000 UTC,136,275,8,11
2020-03-26 00:00:00 +0000 UTC,137,1012,33,3
2020-03-26 00:00:00 +0000 UTC,138,105,,
2020-03-26 00:00:00 +0000 UTC,149,502,63,9
2020-03-26 00:00:00 +0000 UTC,150,1306,,4
2020-03-26 00:00:00 +0000 UTC,151,212,,
2020-03-26 00:00:00 +0000 UTC,157,196,,
2020-03-26 00:00:00 +0000 UTC,159,261,28,
2020-03-26 00:00:00 +0000 UTC,160,12,,
2020-03-26 00:00:00 +0000 UTC,161,140,47,
2020-03-26 00:00:00 +0000 UTC,162,35,13,
2020-03-26 00:00:00 +0000 UTC,163,56,,
2020-03-26 00:00:00 +0000 UTC,164,1221,,16
2020-03-26 00:00:00 +0000 UTC,165,197,,6
2020-03-26 00:00:00 +0000 UTC,167,84,,1
2020-03-26 00:00:00 +0000 UTC,168,191,,
2020-03-26 00:00:00 +0000 UTC,169,562,,6
2020-03-26 00:00:00 +0000 UTC,173,927,,
2020-03-26 00:00:00 +0000 UTC,188,491,,6
2020-03-26 00:00:00 +0000 UTC,189,231,,
2020-03-26 00:00:00 +0000 UTC,190,580,14,
2020-03-26 00:00:00 +0000 UTC,191,,0,1
2020-03-26 00:00:00 +0000 UTC,192,226,2,
2020-03-26 00:00:00 +0000 UTC,213,134,,
2020-03-26 00:00:00 +0000 UTC,224,486,,
2020-03-26 00:00:00 +0000 UTC,242,264,8,
2020-03-26 00:00:00 +0000 UTC,245,44,11,
2020-03-26 00:00:00 +0000 UTC,249,177,,
2020-03-26 00:00:00 +0000 UTC,250,41,,
2020-03-26 00:00:00 +0000 UTC,274,174,,6
2020-03-26 00:00:00 +0000 UTC,275,146,4,
2020-03-26 00:00:00 +0000 UTC,278,114,5,
2020-03-26 00:00:00 +0000 UTC,328,152,,7
2020-03-26 00:00:00 +0000 UTC,329,66,,1
2020-03-26 00:00:00 +0000 UTC,331,11,,
2020-03-26 00:00:00 +0000 UTC,332,558,2,
2020-03-26 00:00:00 +0000 UTC,392,43,,
2020-03-26 00:00:00 +0000 UTC,394,52,,1
2020-03-26 00:00:00 +0000 UTC,395,33,,
2020-03-26 00:00:00 +0000 UTC,396,51,,3
2020-03-26 00:00:00 +0000 UTC,397,96,,
2020-03-26 00:00:00 +0000 UTC,399,135,,
2020-03-26 00:00:00 +0000 UTC,400,3629,,75
2020-03-26 00:00:00 +0000 UTC,454,67,,2
2020-03-26 00:00:00 +0000 UTC,456,53,1,
2020-03-26 00:00:00 +0000 UTC,457,111,2,1
2020-03-26 00:00:00 +0000 UTC,458,30,,
2020-03-26 00:00:00 +0000 UTC,461,36,,
2020-03-26 00:00:00 +0000 UTC,462,95,,
2020-03-26 00:00:00 +0000 UTC,466,28,,
2020-03-26 00:00:00 +0000 UTC,467,31,,1
2020-03-26 00:00:00 +0000 UTC,469,7,,
2020-03-26 00:00:00 +0000 UTC,472,217,,
2020-03-26 00:00:00 +0000 UTC,473,132,1,
2020-03-26 00:00:00 +0000 UTC,476,8,,
2020-03-26 00:00:00 +0000 UTC,478,65,,
2020-03-26 00:00:00 +0000 UTC,479,107,,
2020-03-26 00:00:00 +0000 UTC,480,,2,
2020-03-26 00:00:00 +0000 UTC,481,6,,
2020-03-26 00:00:00 +0000 UTC,482,7,,
2020-03-26 00:00:00 +0000 UTC,483,25,,
2020-03-26 00:00:00 +0000 UTC,485,3,,
2020-03-26 00:00:00 +0000 UTC,486,50,,
2020-03-26 00:00:00 +0000 UTC,492,71,,1
2020-03-26 00:00:00 +0000 UTC,493,82,,
2020-03-26 00:00:00 +0000 UTC,497,12,,
2020-03-26 00:00:00 +0000 UTC,499,75,,
2020-03-26 00:00:00 +0000 UTC,501,73,,
2020-03-26 00:00:00 +0000 UTC,509,2,,
2020-03-26 00:00:00 +0000 UTC,510,13,,
2020-03-26 00:00:00 +0000 UTC,511,9,,
2020-03-26 00:00:00 +0000 UTC,516,69,,
2020-03-26 00:00:00 +0000 UTC,519,81,,
2020-03-26 00:00:00 +0000 UTC,521,16,,
2020-03-26 00:00:00 +0000 UTC,523,5,,
2020-03-26 00:00:00 +0000 UTC,525,15,2,
2020-03-26 00:00:00 +0000 UTC,527,13,,
2020-03-26 00:00:00 +0000 UTC,530,23,,
2020-03-26 00:00:00 +0000 UTC,532,4,,
2020-03-26 00:00:00 +0000 UTC,535,10,,
2020-03-26 00:00:00 +0000 UTC,537,25,,
2020-03-26 00:00:00 +0000 UTC,539,1,,
2020-03-26 00:00:00 +0000 UTC,542,6,,
2020-03-26 00:00:00 +0000 UTC,544,11,,
2020-03-26 00:00:00 +0000 UTC,545,7,,
2020-03-26 00:00:00 +0000 UTC,546,7,,
2020-03-26 00:00:00 +0000 UTC,553,83836,681,1209
2020-03-26 00:00:00 +0000 UTC,563,6,,
2020-03-26 00:00:00 +0000 UTC,567,4,,
2020-03-26 00:00:00 +0000 UTC,570,,184,
2020-03-26 00:00:00 +0000 UTC,571,3,,
2020-03-27 00:00:00 +0000 UTC,1,,61732,3174
2020-03-27 00:00:00 +0000 UTC,2,1456,1337,
2020-03-27 00:00:00 +0000 UTC,8,641,,
2020-03-27 00:00:00 +0000 UTC,9,772,,
2020-03-27 00:00:00 +0000 UTC,10,548,,
2020-03-27 00:00:00 +0000 UTC,11,569,408,
2020-03-27 00:00:00 +0000 UTC,12,468,334,
2020-03-27 00:00:00 +0000 UTC,13,331,,
2020-03-27 00:00:00 +0000 UTC,18,180,,
2020-03-27 00:00:00 +0000 UTC,22,155,,
2020-03-27 00:00:00 +0000 UTC,24,,123,
2020-03-27 00:00:00 +0000 UTC,26,92,,
2020-03-27 00:00:00 +0000 UTC,29,732,183,
2020-03-27 00:00:00 +0000 UTC,30,1136,97,5
2020-03-27 00:00:00 +0000 UTC,31,1468,372,49
2020-03-27 00:00:00 +0000 UTC,32,519,,
2020-03-27 00:00:00 +0000 UTC,33,9332,4528,139
2020-03-27 00:00:00 +0000 UTC,35,50871,6658,342
2020-03-27 00:00:00 +0000 UTC,36,2161,259,26
2020-03-27 00:00:00 +0000 UTC,37,267,,
2020-03-27 00:00:00 +0000 UTC,38,33,,
2020-03-27 00:00:00 +0000 UTC,39,163,,
2020-03-27 00:00:00 +0000 UTC,40,32964,5700,1995
2020-03-27 00:00:00 +0000 UTC,41,1405,,
2020-03-27 00:00:00 +0000 UTC,42,574,171,
2020-03-27 00:00:00 +0000 UTC,43,555,,
2020-03-27 00:00:00 +0000 UTC,44,887,73,
2020-03-27 00:00:00 +0000 UTC,45,257,,
2020-03-27 00:00:00 +0000 UTC,46,994,,18
2020-03-27 00:00:00 +0000 UTC,47,86498,10950,9134
2020-03-27 00:00:00 +0000 UTC,48,803,31,54
2020-03-27 00:00:00 +0000 UTC,49,1036,45,4
2020-03-27 00:00:00 +0000 UTC,50,14543,,759
2020-03-27 00:00:00 +0000 UTC,54,7284,858,289
2020-03-27 00:00:00 +0000 UTC,55,99,11,
2020-03-27 00:00:00 +0000 UTC,58,1041,,7
2020-03-27 00:00:00 +0000 UTC,60,65719,9357,5138
2020-03-27 00:00:00 +0000 UTC,62,3069,,105
2020-03-27 00:00:00 +0000 UTC,64,405,,
2020-03-27 00:00:00 +0000 UTC,68,1247,,
2020-03-27 00:00:00 +0000 UTC,77,536,116,30
2020-03-27 00:00:00 +0000 UTC,79,32332,11133,2378
2020-03-27 00:00:00 +0000 UTC,83,3035,79,12
2020-03-27 00:00:00 +0000 UTC,84,391,27,8
2020-03-27 00:00:00 +0000 UTC,87,458,122,40
2020-03-27 00:00:00 +0000 UTC,89,131,,
2020-03-27 00:00:00 +0000 UTC,90,110,,
2020-03-27 00:00:00 +0000 UTC,91,466,227,
2020-03-27 00:00:00 +0000 UTC,92,225,57,
2020-03-27 00:00:00 +0000 UTC,93,7657,225,58
2020-03-27 00:00:00 +0000 UTC,94,409,,26
2020-03-27 00:00:00 +0000 UTC,95,586,37,
2020-03-27 00:00:00 +0000 UTC,96,12928,1530,231
2020-03-27 00:00:00 +0000 UTC,97,1373,23,11
2020-03-27 00:00:00 +0000 UTC,98,3417,,92
2020-03-27 00:00:00 +0000 UTC,99,83,14,
2020-03-27 00:00:00 +0000 UTC,100,966,52,28
2020-03-27 00:00:00 +0000 UTC,101,219,,
2020-03-27 00:00:00 +0000 UTC,102,3755,,19
2020-03-27 00:00:00 +0000 UTC,103,1292,115,26
2020-03-27 00:00:00 +0000 UTC,104,2046,,52
2020-03-27 00:00:00 +0000 UTC,105,575,11,
2020-03-27 00:00:00 +0000 UTC,106,8603,,546
2020-03-27 00:00:00 +0000 UTC,107,223,,
2020-03-27 00:00:00 +0000 UTC,108,165,,
2020-03-27 00:00:00 +0000 UTC,109,2024,,18
2020-03-27 00:00:00 +0000 UTC,111,890,97,
2020-03-27 00:00:00 +0000 UTC,112,358,,5
2020-03-27 00:00:00 +0000 UTC,113,585,,8
2020-03-27 00:00:00 +0000 UTC,114,368,37,
2020-03-27 00:00:00 +0000 UTC,115,70,3,
2020-03-27 00:00:00 +0000 UTC,118,2121,,22
2020-03-27 00:00:00 +0000 UTC,119,1605,40,15
2020-03-27 00:00:00 +0000 UTC,120,42,,
2020-03-27 00:00:00 +0000 UTC,121,562,,
2020-03-27 00:00:00 +0000 UTC,125,1595,,36
2020-03-27 00:00:00 +0000 UTC,126,2279,11,
2020-03-27 00:00:00 +0000 UTC,127,329,28,
2020-03-27 00:00:00 +0000 UTC,128,581,,20
2020-03-27 00:00:00 +0000 UTC,131,1046,46,87
2020-03-27 00:00:00 +0000 UTC,132,4268,,76
2020-03-27 00:00:00 +0000 UTC,133,267,,
2020-03-27 00:00:00 +0000 UTC,135,280,,
2020-03-27 00:00:00 +0000 UTC,136,345,11,23
2020-03-27 00:00:00 +0000 UTC,137,1104,35,
2020-03-27 00:00:00 +0000 UTC,138,119,11,
2020-03-27 00:00:00 +0000 UTC,149,589,72,13
2020-03-27 00:00:00 +0000 UTC,150,1610,43,5
2020-03-27 00:00:00 +0000 UTC,151,235,18,1
2020-03-27 00:00:00 +0000 UTC,157,310,5,
2020-03-27 00:00:00 +0000 UTC,158,5,,
2020-03-27 00:00:00 +0000 UTC,159,300,34,
2020-03-27 00:00:00 +0000 UTC,161,144,54,
2020-03-27 00:00:00 +0000 UTC,162,55,14,
2020-03-27 00:00:00 +0000 UTC,164,1389,,
2020-03-27 00:00:00 +0000 UTC,165,227,,
2020-03-27 00:00:00 +0000 UTC,167,91,,
2020-03-27 00:00:00 +0000 UTC,168,237,5,4
2020-03-27 00:00:00 +0000 UTC,169,632,,9
2020-03-27 00:00:00 +0000 UTC,173,1170,31,1
2020-03-27 00:00:00 +0000 UTC,181,4,,
2020-03-27 00:00:00 +0000 UTC,182,94,32,
2020-03-27 00:00:00 +0000 UTC,187,91,,2
2020-03-27 00:00:00 +0000 UTC,188,539,10,
2020-03-27 00:00:00 +0000 UTC,189,263,3,
2020-03-27 00:00:00 +0000 UTC,190,635,16,11
2020-03-27 00:00:00 +0000 UTC,191,457,,
2020-03-27 00:00:00 +0000 UTC,192,269,,
2020-03-27 00:00:00 +0000 UTC,193,25,,1
2020-03-27 00:00:00 +0000 UTC,207,3,,
2020-03-27 00:00:00 +0000 UTC,213,139,,
2020-03-27 00:00:00 +0000 UTC,224,542,,
2020-03-27 00:00:00 +0000 UTC,242,293,9,
2020-03-27 00:00:00 +0000 UTC,243,16,9,
2020-03-27 00:00:00 +0000 UTC,245,48,,
2020-03-27 00:00:00 +0000 UTC,249,199,,2
2020-03-27 00:00:00 +0000 UTC,250,52,1,
2020-03-27 00:00:00 +0000 UTC,274,186,31,8
2020-03-27 00:00:00 +0000 UTC,275,162,15,5
2020-03-27 00:00:00 +0000 UTC,278,115,11,
2020-03-27 00:00:00 +0000 UTC,328,180,12,9
2020-03-27 00:00:00 +0000 UTC,329,88,,
2020-03-27 00:00:00 +0000 UTC,332,674,,9
2020-03-27 00:00:00 +0000 UTC,392,61,,
2020-03-27 00:00:00 +0000 UTC,394,68,,
2020-03-27 00:00:00 +0000 UTC,395,45,,
2020-03-27 00:00:00 +0000 UTC,396,,2,
2020-03-27 00:00:00 +0000 UTC,397,101,,
2020-03-27 00:00:00 +0000 UTC,399,145,,
2020-03-27 00:00:00 +0000 UTC,400,5698,42,92
2020-03-27 00:00:00 +0000 UTC,454,80,4,
2020-03-27 00:00:00 +0000 UTC,456,62,,
2020-03-27 00:00:00 +0000 UTC,457,150,3,
2020-03-27 00:00:00 +0000 UTC,461,39,,1
2020-03-27 00:00:00 +0000 UTC,463,16,,
2020-03-27 00:00:00 +0000 UTC,465,8,,
2020-03-27 00:00:00 +0000 UTC,466,33,,
2020-03-27 00:00:00 +0000 UTC,472,238,,
2020-03-27 00:00:00 +0000 UTC,473,137,2,
2020-03-27 00:00:00 +0000 UTC,478,66,1,2
2020-03-27 00:00:00 +0000 UTC,479,,31,1
2020-03-27 00:00:00 +0000 UTC,480,8,,
2020-03-27 00:00:00 +0000 UTC,481,9,,
2020-03-27 00:00:00 +0000 UTC,483,28,,
2020-03-27 00:00:00 +0000 UTC,486,54,,
2020-03-27 00:00:00 +0000 UTC,487,,1,
2020-03-27 00:00:00 +0000 UTC,492,86,1,
2020-03-27 00:00:00 +0000 UTC,493,102,,
2020-03-27 00:00:00 +0000 UTC,494,9,,
2020-03-27 00:00:00 +0000 UTC,498,50,,
2020-03-27 00:00:00 +0000 UTC,499,88,5,1
2020-03-27 00:00:00 +0000 UTC,501,90,,
2020-03-27 00:00:00 +0000 UTC,504,10,,
2020-03-27 00:00:00 +0000 UTC,509,3,,
2020-03-27 00:00:00 +0000 UTC,510,,1,
2020-03-27 00:00:00 +0000 UTC,511,10,,
2020-03-27 00:00:00 +0000 UTC,515,24,,
2020-03-27 00:00:00 +0000 UTC,516,82,,
2020-03-27 00:00:00 +0000 UTC,518,58,,
2020-03-27 00:00:00 +0000 UTC,519,94,,
2020-03-27 00:00:00 +0000 UTC,521,22,,
2020-03-27 00:00:00 +0000 UTC,522,12,,
2020-03-27 00:00:00 +0000 UTC,524,15,,
2020-03-27 00:00:00 +0000 UTC,525,17,,
2020-03-27 00:00:00 +0000 UTC,529,,,1
2020-03-27 00:00:00 +0000 UTC,530,26,,
2020-03-27 00:00:00 +0000 UTC,533,5,,
2020-03-27 00:00:00 +0000 UTC,537,29,,
2020-03-27 00:00:00 +0000 UTC,538,5,,
2020-03-27 00:00:00 +0000 UTC,543,23,,
2020-03-27 00:00:00 +0000 UTC,553,101657,869,1581
2020-03-27 00:00:00 +0000 UTC,559,81,,
2020-03-27 00:00:00 +0000 UTC,567,11,,
2020-03-27 00:00:00 +0000 UTC,570,,256,
2020-03-27 00:00:00 +0000 UTC,572,8,,
2020-03-28 00:00:00 +0000 UTC,1,,62098,3177
2020-03-28 00:00:00 +0000 UTC,2,1467,1341,
2020-03-28 00:00:00 +0000 UTC,3,,1251,
2020-03-28 00:00:00 +0000 UTC,11,573,410,
2020-03-28 00:00:00 +0000 UTC,12,485,,
2020-03-28 00:00:00 +0000 UTC,13,337,,
2020-03-28 00:00:00 +0000 UTC,20,132,,
2020-03-28 00:00:00 +0000 UTC,22,161,,
2020-03-28 00:00:00 +0000 UTC,24,,125,
2020-03-28 00:00:00 +0000 UTC,25,97,,
2020-03-28 00:00:00 +0000 UTC,26,94,,
2020-03-28 00:00:00 +0000 UTC,29,802,198,
2020-03-28 00:00:00 +0000 UTC,30,1245,,6
2020-03-28 00:00:00 +0000 UTC,31,1693,404,52
2020-03-28 00:00:00 +0000 UTC,32,561,112,
2020-03-28 00:00:00 +0000 UTC,33,9478,4811,144
2020-03-28 00:00:00 +0000 UTC,35,57695,8481,433
2020-03-28 00:00:00 +0000 UTC,36,2320,320,27
2020-03-28 00:00:00 +0000 UTC,37,283,30,
2020-03-28 00:00:00 +0000 UTC,38,37,,
2020-03-28 00:00:00 +0000 UTC,39,174,21,
2020-03-28 00:00:00 +0000 UTC,40,37575,,2314
2020-03-28 00:00:00 +0000 UTC,41,1617,,8
2020-03-28 00:00:00 +0000 UTC,42,685,191,
2020-03-28 00:00:00 +0000 UTC,43,625,,
2020-03-28 00:00:00 +0000 UTC,44,987,84,24
2020-03-28 00:00:00 +0000 UTC,45,287,,
2020-03-28 00:00:00 +0000 UTC,46,1144,,
2020-03-28 00:00:00 +0000 UTC,47,92472,12384,10023
2020-03-28 00:00:00 +0000 UTC,48,1075,35,68
2020-03-28 00:00:00 +0000 UTC,49,1264,49,
2020-03-28 00:00:00 +0000 UTC,50,17089,,1019
2020-03-28 00:00:00 +0000 UTC,54,9134,1063,353
2020-03-28 00:00:00 +0000 UTC,55,,13,
2020-03-28 00:00:00 +0000 UTC,56,884,,17
2020-03-28 00:00:00 +0000 UTC,58,1167,,9
2020-03-28 00:00:00 +0000 UTC,60,73235,12285,5982
